time_ns,hspice_in_dig_v,ngspice_in_dig_v,hspice_p1_v,ngspice_p1_v,hspice_p2_v,ngspice_p2_v,hspice_p3_v,ngspice_p3_v,hspice_p4_v,ngspice_p4_v
3.0386710000000003,3.3,3.3,0.5584115,0.46672560007229563,0.0005681845,-0.0005557207397556355,-0.0001455255,-0.0011583632740210618,0.0002169888,-0.00013571252492583765
3.0698060000000003,3.3,3.3,0.6450926,0.5421784595635557,0.0006442263,-0.0005918103922745095,-0.0002148719,-0.0010738077938488666,0.0002398751,-0.0007713214397146314
3.099342,3.3,3.3,0.7380046,0.621073180101035,0.0007043987,-0.0005909830379299736,-0.0002517239,-0.0008922816797402449,0.0002739144,-0.0012024019984498374
3.131337,3.3,3.3,0.8385082,0.70966218677541,0.0007651264,-0.0005416712291772734,-0.0002958608,-0.0006049339980523941,0.0002198845,-0.001339608529416251
3.16467,3.3,3.3,0.9272754,0.7796927111155464,0.0008220195,-0.0004009847593901554,-0.0003056025,-0.00022599933640734236,0.0001100428,-0.0011397705794755418
3.1707050000000003,3.3,3.3,0.9408502,0.7958475459240051,0.0008299978,-0.00039825899927328816,-0.000294911,-0.00015719911545151733,9.973171e-05,-0.0009614792630799853
3.1782019999999997,3.3,3.3,0.957702,0.8095519713040324,0.0008388143,-0.0003699794034108712,-0.0002768168,-6.815648873152059e-05,9.467449e-05,-0.000802001862524659
3.202191,3.3,3.3,1.011924,0.8598176667092441,0.0008518205,-0.00031061346022973264,-0.0001726587,0.00019805993411542433,0.0001594907,-7.681902365289098e-05
3.22426,3.3,3.3,1.059063,0.897559317834055,0.0008458775,-0.00022087035965130805,-4.724364e-05,0.00041395255400507693,0.0002732104,0.0005277145131535055
3.254974,3.3,3.3,1.11638,0.9444300445183593,0.0008178099,-9.569889491406015e-05,0.0001343891,0.0006364636794722826,0.0004344873,0.0012581429175883743
3.280906,3.3,3.3,1.15994,0.9839729770463321,0.0007806449,-2.326644992152012e-05,0.0002964603,0.0007299975662313913,0.0005657875,0.0017129105659174295
3.310908,3.3,3.3,1.205853,1.0200973517215854,0.0007266064,6.910459572563425e-05,0.0004879041,0.0007211378601638753,0.0006937036,0.0017361389093021812
3.337383,3.3,3.3,1.242538,1.0460581536979519,0.0006706258,0.00014127206316426303,0.0006547696,0.0006051299377735908,0.0007823227,0.001330277501230839
3.36544,3.3,3.3,1.2778,1.0722528956686395,0.0006049721,0.00018854486314116378,0.0008157779,0.00037620940210153383,0.0008502266,0.0005962506879983216
3.393099,3.3,3.3,1.308632,1.0915058223701706,0.0005394554,0.00021399198651371565,0.0009351155,6.549324916219319e-05,0.0008791439,-0.0002963537835457724
3.4193420000000003,3.3,3.3,1.336934,1.114342904980283,0.000484551,0.00017044806647602666,0.0009944739,-0.00029165215824790707,0.000871213,-0.0009477840703879524
3.4246749999999997,3.3,3.3,1.342853,1.1145332492321711,0.0004754664,0.00017831467651065918,0.0009970394,-0.00036606093067575085,0.0008640647,-0.0011256977137796154
3.431756,3.3,3.3,1.350761,1.1248937325942274,0.000464237,0.00014357033883350263,0.0009974982,-0.0004729971875794437,0.0008527188,-0.0011984317682203927
3.454418,3.3,3.3,1.377429,1.136423187927354,0.0004419681,0.0001172347701591983,0.0009615762,-0.0008048471918773748,0.0007995853,-0.0016014785770329327
3.4773590000000003,3.3,3.3,1.406487,1.1580803183633024,0.0004457348,4.6127249855533114e-05,0.000871277,-0.0011351735972300193,0.0007336668,-0.0016299365422857079
3.506484,3.3,3.3,1.443573,1.1834505264099817,0.0005001698,-2.757092500590102e-05,0.0006986165,-0.0014975041097245228,0.0006793789,-0.0013384850029801688
3.533064,3.3,3.3,1.477771,1.2047390698948022,0.0006064992,-8.21293073881994e-05,0.0005192227,-0.001738089861490567,0.0007250107,-0.0007664708387920582
3.563208,3.3,3.3,1.519424,1.2326211219223469,0.0008059408,-0.00014239372084907378,0.0003250576,-0.001880102981692034,0.0009251048,0.00014239848537502103
3.5913790000000003,3.3,3.3,1.560904,1.2670526798789556,0.001085888,-0.00019079808776247868,0.0001633774,-0.0018735093528338279,0.001204153,0.0010419949019404937
3.6207469999999997,3.3,3.3,1.605761,1.2971450796805981,0.001494861,-0.00014137286086826644,3.618963e-05,-0.0017081926688634309,0.001502862,0.0015636511365279607
3.6504469999999998,3.3,3.3,1.650671,1.32808251385363,0.002043797,3.6387911862922067e-06,-1.349193e-05,-0.0013882185838274557,0.00173983,0.0016232731089966053
3.67911,3.3,3.3,1.693382,1.3570472901693227,0.002703647,0.0002488474374964982,5.594979e-05,-0.0009551675256046536,0.001884296,0.0012393247593082191
3.7081109999999997,3.3,3.3,1.737828,1.3881531134929865,0.003491711,0.00060262846141344,0.0002673643,-0.00043419759268781874,0.001953842,0.0005581501399642717
3.736044,3.3,3.3,1.782309,1.4182824860487564,0.004352778,0.0010600727959299554,0.000592944,9.749066855545338e-05,0.001953591,-0.00023419559105679314
3.764449,3.3,3.3,1.828321,1.4497628574362522,0.005316762,0.0016388206341134293,0.001010131,0.0006091050160966504,0.001902004,-0.0009580635577408715
3.793084,3.3,3.3,1.875118,1.4827283763799928,0.006361009,0.0023308141854755495,0.001470139,0.0010315407802232138,0.001839681,-0.0014248524484985973
3.8205290000000005,3.3,3.3,1.920793,1.5217435648037057,0.007408624,0.0030571442196879297,0.001894446,0.0012880824762961734,0.001821075,-0.0014387807027647743
3.848968,3.3,3.3,1.969438,1.5548949324747539,0.008512518,0.0039223531710806964,0.002253578,0.0013617439986682018,0.001890964,-0.0012302156712420487
3.876009,3.3,3.3,2.014417,1.5851908271192003,0.009545637,0.004799507580025006,0.002460273,0.001215299422588033,0.002059695,-0.000810707177929814
3.904911,3.3,3.3,2.060502,1.6189015855405384,0.01058368,0.0057348083596125655,0.002491622,0.0008080734294398472,0.002368709,-0.00018315279223103033
3.9102069999999998,3.3,3.3,2.069096,1.6303459989079703,0.0107606,0.005879759408463105,0.002470622,0.000702095313515662,0.002443416,1.418079383517972e-05
3.9174150000000005,3.3,3.3,2.080878,1.6367596725554785,0.01099698,0.006113256313982851,0.002434494,0.0005506024422646485,0.0025484,0.000148498112540481
3.940481,3.3,3.3,2.119498,1.6691108863351154,0.01168474,0.0067821996254024556,0.002212964,-4.028050125849832e-05,0.002908556,0.0006795624890716566
3.9635689999999997,3.3,3.3,2.159495,1.6935692636999173,0.01225031,0.007419530345307581,0.001828996,-0.0007561296764327545,0.003269871,0.0009428770309440942
3.9927110000000003,3.3,3.3,2.211821,1.7431858345752123,0.01274594,0.008003389506026588,0.001137819,-0.00179965959657511,0.003650491,0.0012471142012221096
4.01966,3.3,3.3,2.26253,1.781520800312789,0.01294987,0.008391562143290206,0.0003490886,-0.00280615667000545,0.003878295,0.0010903468385034937
4.048477,3.3,3.3,2.317162,1.8242800446542486,0.01285902,0.008556949013120476,-0.000561209,-0.0038239210005279367,0.003951792,0.0006244713381547055
4.075252,3.3,3.3,2.367256,1.8613947840154461,0.01246408,0.00844691593252267,-0.001366884,-0.004608101827542917,0.003875927,-7.313813840221946e-06
4.106903,3.3,3.3,2.427931,1.911642201888676,0.01159405,0.007913811015410773,-0.002121482,-0.005212659521376081,0.00367725,-0.0007178235422211048
4.133551,3.3,3.3,2.479144,1.9496406611674453,0.01052597,0.0071608455600090095,-0.002501013,-0.0053595030153133875,0.003470838,-0.0013153685632049778
4.138721,3.3,3.3,2.48891,1.9626885644689829,0.01027873,0.006952629748285196,-0.002535001,-0.005348341311444728,0.003433071,-0.0013189695330812772
4.145804,3.3,3.3,2.502216,1.9708246438061114,0.009929923,0.0066943950294474875,-0.002569538,-0.00530389941822273,0.003384086,-0.0014631932678197722
4.168471,3.3,3.3,2.54426,2.008731603893519,0.008684432,0.005675467675752143,-0.002507773,-0.004983106866502523,0.003288589,-0.0016214828167969784
4.193122,3.3,3.3,2.589718,2.0425036901544282,0.007123661,0.004373830817236819,-0.002129967,-0.004316895073849401,0.003337038,-0.0016615665550376339
4.2240590000000005,3.3,3.3,2.646716,2.092651182115837,0.004917451,0.0024079375581740527,-0.001211417,-0.0030784633788225805,0.003690977,-0.0012043205098975043
4.251418,3.3,3.3,2.696577,2.143529151491677,0.002803822,0.00042860317812051096,-4.727626e-05,-0.0017099170280558918,0.004280771,-0.00042668230597481027
4.279579,3.3,3.3,2.747267,2.1852755223436553,0.0005610727,-0.0016995788362654239,0.001379884,-0.00016513491828421667,0.005096644,0.00037546276535231664
4.3093889999999995,3.3,3.3,2.800923,2.2312686260453165,-0.001769788,-0.003998866018724776,0.002969212,0.0014224396848115707,0.006042931,0.0011760020268622292
4.336047,3.3,3.3,2.848074,2.268536982280925,-0.003708143,-0.005965133990211775,0.004288407,0.002632975901972303,0.006792372,0.0015640058528935553
4.3644289999999994,3.3,3.3,2.896231,2.3088409386119944,-0.005496934,-0.007871378993217461,0.005402065,0.003533864476169439,0.007315117,0.0015631472413517493
4.369921,3.3,3.3,2.905295,2.3219261844133134,-0.005794073,-0.008231630508707155,0.005562199,0.0036462024170248585,0.007366242,0.001588106046502874
4.377637,3.3,3.3,2.917926,2.3308413400890364,-0.006195312,-0.008675282347511247,0.005768171,0.0037742989142446376,0.007421751,0.0014545406137913774
4.402328,3.3,3.3,2.95709,2.3693821963262147,-0.007236915,-0.009941677948251213,0.006147716,0.0038739119926949534,0.007380733,0.0009442470636320837
4.426135,3.3,3.3,2.993643,2.396802355360984,-0.007850974,-0.010792130893998098,0.006076626,0.003510548453475386,0.007045611,8.401234735540261e-05
4.455482,3.3,3.3,3.036635,2.4344876476421624,-0.007996842,-0.011312191343391603,0.005357978,0.0024245590924902973,0.006334354,-0.001060102431586512
4.481956,3.3,3.3,3.07297,2.47312755107031,-0.007491573,-0.011213784722076535,0.004135282,0.0008965180551141165,0.005573937,-0.0018994463216927945
4.512609,3.3,3.3,3.11266,2.509661090352559,-0.006100274,-0.010298679075998494,0.002164354,-0.0013568459922622027,0.004851927,-0.0025410517845474998
4.538841,3.3,3.3,3.145319,2.535200033486856,-0.004210299,-0.008810158699997702,0.0001594788,-0.003508488610753942,0.004588351,-0.002607628427622373
4.568912,3.3,3.3,3.179772,2.565379605418916,-0.001273421,-0.006336897275620002,-0.002237071,-0.0059558202335518095,0.004879707,-0.0019932699148347264
4.5955129999999995,3.3,3.3,3.206748,2.5862954489038485,0.001957515,-0.003485414354260017,-0.004204473,-0.007845520898909596,0.005712956,-0.0010098222672766768
4.601192999999999,3.3,3.3,3.212164,2.596146982446074,0.002729291,-0.0028276197027386645,-0.00457448,-0.008196764759979066,0.00596968,-0.000680475875123113
4.608572000000001,3.3,3.3,3.219112,2.6001159843620703,0.00375033,-0.0019022598349608512,-0.005037109,-0.008610544012740836,0.006319578,-0.00035799303780017805
4.632187,3.3,3.3,3.240125,2.6217698999472936,0.007236254,0.001264045374492606,-0.006230674,-0.009622472666631264,0.007601006,0.0008208205461720247
4.656235,3.3,3.3,3.259623,2.6340042493093887,0.01106429,0.0048350470766069294,-0.006916998,-0.010061359876797328,0.009024138,0.0017912165583423422
4.687602,3.3,3.3,3.28263,2.6560572304215846,0.01628605,0.009769678953864665,-0.006856867,-0.009635518637547786,0.01068025,0.002647027124230612
4.715916,3.3,3.3,3.300972,2.67050292802514,0.02102029,0.014340322017868265,-0.005820357,-0.008257892356279337,0.01165296,0.002640204549967807
4.744458,3.3,3.3,3.31692,2.6832201988446074,0.02557322,0.01881980324519538,-0.003882425,-0.006018859258160368,0.01188409,0.001894796282850459
4.774041,3.3,3.3,3.331311,2.695576193717741,0.02980709,0.023079790500965446,-0.001110806,-0.003026095551230099,0.01127966,0.0005140568668010154
4.801719,3.3,3.3,3.343228,2.712743937969515,0.03310125,0.026464433595091496,0.001920838,9.118201812350874e-05,0.01007538,-0.0009499609327270999
4.830654,3.3,3.3,3.355263,2.7219553909590943,0.0356384,0.02922673729205413,0.005180602,0.003317253415608199,0.008486886,-0.002470219202246021
